Date;PM10;month;Year;Season
2019/09/16;30.710;September;2019;Spring
2019/09/17;24.835;September;2019;Spring
2019/09/17;23.710;September;2019;Spring
2019/09/17;24.425;September;2019;Spring
2019/09/17;21.832;September;2019;Spring
2019/09/17;30.768;September;2019;Spring
2019/09/17;33.152;September;2019;Spring
2019/09/17;64.044;September;2019;Spring
2019/09/17;88.913;September;2019;Spring
2019/09/17;31.282;September;2019;Spring
2019/09/17;21.639;September;2019;Spring
2019/09/17;20.349;September;2019;Spring
2019/09/17;20.619;September;2019;Spring
2019/09/17;16.506;September;2019;Spring
2019/09/17;13.724;September;2019;Spring
2019/09/17;21.604;September;2019;Spring
2019/09/17;20.132;September;2019;Spring
2019/09/17;27.628;September;2019;Spring
2019/09/17;1.181;September;2019;Spring
2019/09/17;176.757;September;2019;Spring
2019/09/17;181.261;September;2019;Spring
2019/09/17;121.616;September;2019;Spring
2019/09/17;59.219;September;2019;Spring
2019/09/17;41.798;September;2019;Spring
2019/09/17;42.011;September;2019;Spring
2019/09/18;21.080;September;2019;Spring
2019/09/18;18.803;September;2019;Spring
2019/09/18;20.795;September;2019;Spring
2019/09/18;23.440;September;2019;Spring
2019/09/18;27.120;September;2019;Spring
2019/09/18;31.936;September;2019;Spring
2019/09/18;53.984;September;2019;Spring
2019/09/18;43.376;September;2019;Spring
2019/09/18;31.089;September;2019;Spring
2019/09/18;26.960;September;2019;Spring
2019/09/18;24.467;September;2019;Spring
2019/09/18;21.635;September;2019;Spring
2019/09/18;22.176;September;2019;Spring
2019/09/18;23.500;September;2019;Spring
2019/09/18;28.040;September;2019;Spring
2019/09/18;23.896;September;2019;Spring
2019/09/18;26.046;September;2019;Spring
2019/09/18;38.534;September;2019;Spring
2019/09/18;95.625;September;2019;Spring
2019/09/18;97.406;September;2019;Spring
2019/09/18;57.971;September;2019;Spring
2019/09/18;58.459;September;2019;Spring
2019/09/18;51.708;September;2019;Spring
2019/09/18;33.614;September;2019;Spring
2019/09/19;18.240;September;2019;Spring
2019/09/19;18.110;September;2019;Spring
2019/09/19;30.478;September;2019;Spring
2019/09/19;29.469;September;2019;Spring
2019/09/19;31.662;September;2019;Spring
2019/09/19;52.261;September;2019;Spring
2019/09/19;214.132;September;2019;Spring
2019/09/19;84.147;September;2019;Spring
2019/09/19;31.233;September;2019;Spring
2019/09/19;21.192;September;2019;Spring
2019/09/19;13.397;September;2019;Spring
2019/09/19;65.521;September;2019;Spring
2019/09/19;54.102;September;2019;Spring
2019/09/19;75.085;September;2019;Spring
2019/09/19;30.595;September;2019;Spring
2019/09/19;40.088;September;2019;Spring
2019/09/19;66.014;September;2019;Spring
2019/09/19;52.585;September;2019;Spring
2019/09/19;58.741;September;2019;Spring
2019/09/19;38.902;September;2019;Spring
2019/09/19;28.970;September;2019;Spring
2019/09/19;30.681;September;2019;Spring
2019/09/19;27.929;September;2019;Spring
2019/09/19;24.388;September;2019;Spring
2019/09/20;21.800;September;2019;Spring
2019/09/20;18.837;September;2019;Spring
2019/09/20;17.075;September;2019;Spring
2019/09/20;19.214;September;2019;Spring
2019/09/20;24.054;September;2019;Spring
2019/09/20;52.779;September;2019;Spring
2019/09/20;140.736;September;2019;Spring
2019/09/20;42.165;September;2019;Spring
2019/09/20;31.459;September;2019;Spring
2019/09/20;16.617;September;2019;Spring
2019/09/20;22.314;September;2019;Spring
2019/09/20;29.228;September;2019;Spring
2019/09/20;11.334;September;2019;Spring
2019/09/20;17.359;September;2019;Spring
2019/09/20;23.662;September;2019;Spring
2019/09/20;17.504;September;2019;Spring
2019/09/20;22.525;September;2019;Spring
2019/09/20;54.336;September;2019;Spring
2019/09/20;164.652;September;2019;Spring
2019/09/20;77.566;September;2019;Spring
2019/09/20;91.346;September;2019;Spring
2019/09/20;144.317;September;2019;Spring
2019/09/20;91.429;September;2019;Spring
2019/09/20;66.558;September;2019;Spring
2019/09/21;25.455;September;2019;Spring
2019/09/21;14.794;September;2019;Spring
2019/09/21;22.112;September;2019;Spring
2019/09/21;23.743;September;2019;Spring
2019/09/21;18.800;September;2019;Spring
2019/09/21;27.782;September;2019;Spring
2019/09/21;67.571;September;2019;Spring
2019/09/21;77.535;September;2019;Spring
2019/09/21;26.909;September;2019;Spring
2019/09/21;11.576;September;2019;Spring
2019/09/21;13.895;September;2019;Spring
2019/09/21;25.824;September;2019;Spring
2019/09/21;44.044;September;2019;Spring
2019/09/21;49.666;September;2019;Spring
2019/09/21;38.674;September;2019;Spring
2019/09/21;39.041;September;2019;Spring
2019/09/21;40.321;September;2019;Spring
2019/09/21;49.750;September;2019;Spring
2019/09/21;123.514;September;2019;Spring
2019/09/21;177.310;September;2019;Spring
2019/09/21;84.536;September;2019;Spring
2019/09/21;22.535;September;2019;Spring
2019/09/21;59.442;September;2019;Spring
2019/09/21;45.950;September;2019;Spring
2019/09/22;37.773;September;2019;Spring
2019/09/22;34.246;September;2019;Spring
2019/09/22;29.425;September;2019;Spring
2019/09/22;21.699;September;2019;Spring
2019/09/22;25.627;September;2019;Spring
2019/09/22;18.542;September;2019;Spring
2019/09/22;32.217;September;2019;Spring
2019/09/22;26.280;September;2019;Spring
2019/09/22;49.929;September;2019;Spring
2019/09/22;52.532;September;2019;Spring
2019/09/22;44.408;September;2019;Spring
2019/09/22;51.361;September;2019;Spring
2019/09/22;28.360;September;2019;Spring
2019/09/22;40.755;September;2019;Spring
2019/09/22;36.133;September;2019;Spring
2019/09/22;28.066;September;2019;Spring
2019/09/22;28.526;September;2019;Spring
2019/09/22;59.880;September;2019;Spring
2019/09/22;197.037;September;2019;Spring
2019/09/22;124.550;September;2019;Spring
2019/09/22;68.696;September;2019;Spring
2019/09/22;122.433;September;2019;Spring
2019/09/22;25.777;September;2019;Spring
2019/09/22;30.126;September;2019;Spring
2019/09/23;26.484;September;2019;Spring
2019/09/23;20.326;September;2019;Spring
2019/09/23;23.837;September;2019;Spring
2019/09/23;31.056;September;2019;Spring
2019/09/23;28.540;September;2019;Spring
2019/09/23;42.856;September;2019;Spring
2019/09/23;42.508;September;2019;Spring
2019/09/23;36.224;September;2019;Spring
2019/09/23;86.126;September;2019;Spring
2019/09/23;121.629;September;2019;Spring
2019/09/23;90.624;September;2019;Spring
2019/09/23;59.382;September;2019;Spring
2019/09/23;38.837;September;2019;Spring
2019/09/23;78.156;September;2019;Spring
2019/09/23;115.364;September;2019;Spring
2019/09/23;44.884;September;2019;Spring
2019/09/23;53.960;September;2019;Spring
2019/09/23;20.173;September;2019;Spring
2019/09/23;28.190;September;2019;Spring
2019/09/23;38.936;September;2019;Spring
2019/09/23;17.541;September;2019;Spring
2019/09/23;18.172;September;2019;Spring
2019/09/23;32.438;September;2019;Spring
2019/09/23;19.199;September;2019;Spring
2019/09/24;15.458;September;2019;Spring
2019/09/24;22.855;September;2019;Spring
2019/09/24;47.421;September;2019;Spring
2019/09/24;40.822;September;2019;Spring
2019/09/24;26.992;September;2019;Spring
2019/09/24;27.670;September;2019;Spring
2019/09/24;28.442;September;2019;Spring
2019/09/24;31.358;September;2019;Spring
2019/09/24;78.270;September;2019;Spring
2019/09/24;62.224;September;2019;Spring
2019/09/24;40.859;September;2019;Spring
2019/09/24;72.140;September;2019;Spring
2019/09/24;43.756;September;2019;Spring
2019/09/24;30.414;September;2019;Spring
2019/09/24;23.379;September;2019;Spring
2019/09/24;20.336;September;2019;Spring
2019/09/24;22.837;September;2019;Spring
2019/09/24;53.714;September;2019;Spring
2019/09/24;62.055;September;2019;Spring
2019/09/24;36.854;September;2019;Spring
2019/09/24;22.416;September;2019;Spring
2019/09/24;17.717;September;2019;Spring
2019/09/24;14.647;September;2019;Spring
2019/09/24;14.568;September;2019;Spring
2019/09/25;9.968;September;2019;Spring
2019/09/25;10.155;September;2019;Spring
2019/09/25;12.375;September;2019;Spring
2019/09/25;11.315;September;2019;Spring
2019/09/25;12.143;September;2019;Spring
2019/09/25;12.038;September;2019;Spring
2019/09/25;11.937;September;2019;Spring
2019/09/25;17.182;September;2019;Spring
2019/09/25;13.279;September;2019;Spring
2019/09/25;17.413;September;2019;Spring
2019/09/25;10.425;September;2019;Spring
2019/09/25;10.209;September;2019;Spring
2019/09/25;10.812;September;2019;Spring
2019/09/25;23.979;September;2019;Spring
2019/09/25;23.708;September;2019;Spring
2019/09/25;24.443;September;2019;Spring
2019/09/25;24.542;September;2019;Spring
2019/09/25;24.832;September;2019;Spring
2019/09/25;38.257;September;2019;Spring
2019/09/25;35.042;September;2019;Spring
2019/09/25;60.415;September;2019;Spring
2019/09/25;55.189;September;2019;Spring
2019/09/25;28.062;September;2019;Spring
2019/09/25;13.716;September;2019;Spring
2019/09/26;10.127;September;2019;Spring
2019/09/26;7.317;September;2019;Spring
2019/09/26;7.082;September;2019;Spring
2019/09/26;7.961;September;2019;Spring
2019/09/26;10.052;September;2019;Spring
2019/09/26;12.272;September;2019;Spring
2019/09/26;11.087;September;2019;Spring
2019/09/26;12.320;September;2019;Spring
2019/09/26;14.539;September;2019;Spring
2019/09/26;9.076;September;2019;Spring
2019/09/26;7.073;September;2019;Spring
2019/09/26;5.199;September;2019;Spring
2019/09/26;5.562;September;2019;Spring
2019/09/26;3.616;September;2019;Spring
2019/09/26;6.600;September;2019;Spring
2019/09/26;11.957;September;2019;Spring
2019/09/26;6.440;September;2019;Spring
2019/09/26;7.051;September;2019;Spring
2019/09/26;26.555;September;2019;Spring
2019/09/26;27.069;September;2019;Spring
2019/09/26;38.618;September;2019;Spring
2019/09/26;49.336;September;2019;Spring
2019/09/26;26.931;September;2019;Spring
2019/09/26;26.016;September;2019;Spring
2019/09/27;21.940;September;2019;Spring
2019/09/27;7.649;September;2019;Spring
2019/09/27;9.238;September;2019;Spring
2019/09/27;4.944;September;2019;Spring
2019/09/27;7.520;September;2019;Spring
2019/09/27;46.138;September;2019;Spring
2019/09/27;85.543;September;2019;Spring
2019/09/27;33.863;September;2019;Spring
2019/09/27;9.612;September;2019;Spring
2019/09/27;10.140;September;2019;Spring
2019/09/27;10.476;September;2019;Spring
2019/09/27;6.945;September;2019;Spring
2019/09/27;10.107;September;2019;Spring
2019/09/27;10.419;September;2019;Spring
2019/09/27;13.380;September;2019;Spring
2019/09/27;15.397;September;2019;Spring
2019/09/27;19.291;September;2019;Spring
2019/09/27;26.428;September;2019;Spring
2019/09/27;182.054;September;2019;Spring
2019/09/27;138.909;September;2019;Spring
2019/09/27;125.203;September;2019;Spring
2019/09/27;124.797;September;2019;Spring
2019/09/27;85.382;September;2019;Spring
2019/09/27;20.560;September;2019;Spring
2019/09/28;24.132;September;2019;Spring
2019/09/28;29.196;September;2019;Spring
2019/09/28;45.005;September;2019;Spring
2019/09/28;23.319;September;2019;Spring
2019/09/28;16.606;September;2019;Spring
2019/09/28;27.365;September;2019;Spring
2019/09/28;56.430;September;2019;Spring
2019/09/28;40.563;September;2019;Spring
2019/09/28;18.980;September;2019;Spring
2019/09/28;18.851;September;2019;Spring
2019/09/28;14.976;September;2019;Spring
2019/09/28;15.932;September;2019;Spring
2019/09/28;22.093;September;2019;Spring
2019/09/28;15.216;September;2019;Spring
2019/09/28;15.241;September;2019;Spring
2019/09/28;28.202;September;2019;Spring
2019/09/28;33.478;September;2019;Spring
2019/09/28;37.170;September;2019;Spring
2019/09/28;108.467;September;2019;Spring
2019/09/28;137.449;September;2019;Spring
2019/09/28;89.454;September;2019;Spring
2019/09/28;93.575;September;2019;Spring
2019/09/28;80.473;September;2019;Spring
2019/09/28;55.985;September;2019;Spring
2019/09/29;31.610;September;2019;Spring
2019/09/29;27.255;September;2019;Spring
2019/09/29;23.760;September;2019;Spring
2019/09/29;13.635;September;2019;Spring
2019/09/29;18.433;September;2019;Spring
2019/09/29;25.071;September;2019;Spring
2019/09/29;45.104;September;2019;Spring
2019/09/29;36.021;September;2019;Spring
2019/09/29;25.516;September;2019;Spring
2019/09/29;22.228;September;2019;Spring
2019/09/29;37.647;September;2019;Spring
2019/09/29;73.395;September;2019;Spring
2019/09/29;97.964;September;2019;Spring
2019/09/29;79.515;September;2019;Spring
2019/09/29;87.936;September;2019;Spring
2019/09/29;70.073;September;2019;Spring
2019/09/29;83.319;September;2019;Spring
2019/09/29;43.840;September;2019;Spring
2019/09/29;39.364;September;2019;Spring
2019/09/29;35.554;September;2019;Spring
2019/09/29;37.231;September;2019;Spring
2019/09/29;20.171;September;2019;Spring
2019/09/29;14.610;September;2019;Spring
2019/09/29;20.654;September;2019;Spring
2019/09/30;13.759;September;2019;Spring
2019/09/30;11.328;September;2019;Spring
2019/09/30;16.272;September;2019;Spring
2019/09/30;15.333;September;2019;Spring
2019/09/30;29.043;September;2019;Spring
2019/09/30;18.650;September;2019;Spring
2019/09/30;54.438;September;2019;Spring
2019/09/30;63.041;September;2019;Spring
2019/09/30;22.000;September;2019;Spring
2019/09/30;19.796;September;2019;Spring
2019/09/30;17.155;September;2019;Spring
2019/09/30;21.723;September;2019;Spring
2019/09/30;38.807;September;2019;Spring
2019/09/30;47.615;September;2019;Spring
2019/09/30;43.152;September;2019;Spring
2019/09/30;61.838;September;2019;Spring
2019/09/30;36.823;September;2019;Spring
2019/09/30;15.866;September;2019;Spring
2019/09/30;19.486;September;2019;Spring
2019/09/30;15.822;September;2019;Spring
2019/09/30;39.151;September;2019;Spring
2019/09/30;47.814;September;2019;Spring
2019/09/30;20.182;September;2019;Spring
2019/09/30;14.728;September;2019;Spring
2019/10/01;14.192;October;2019;Spring
2019/10/01;22.630;October;2019;Spring
2019/10/01;32.196;October;2019;Spring
2019/10/01;33.143;October;2019;Spring
2019/10/01;31.902;October;2019;Spring
2019/10/01;38.841;October;2019;Spring
2019/10/01;31.414;October;2019;Spring
2019/10/01;36.939;October;2019;Spring
2019/10/01;47.655;October;2019;Spring
2019/10/01;32.473;October;2019;Spring
2019/10/01;30.546;October;2019;Spring
2019/10/01;23.659;October;2019;Spring
2019/10/01;27.469;October;2019;Spring
2019/10/01;44.525;October;2019;Spring
2019/10/01;37.406;October;2019;Spring
2019/10/01;38.472;October;2019;Spring
2019/10/01;53.273;October;2019;Spring
2019/10/01;55.573;October;2019;Spring
2019/10/01;84.491;October;2019;Spring
2019/10/01;45.420;October;2019;Spring
2019/10/01;23.576;October;2019;Spring
2019/10/01;15.785;October;2019;Spring
2019/10/01;15.247;October;2019;Spring
2019/10/01;16.490;October;2019;Spring
2019/10/02;11.402;October;2019;Spring
2019/10/02;9.110;October;2019;Spring
2019/10/02;7.072;October;2019;Spring
2019/10/02;10.844;October;2019;Spring
2019/10/02;13.549;October;2019;Spring
2019/10/02;15.912;October;2019;Spring
2019/10/02;27.297;October;2019;Spring
2019/10/02;19.098;October;2019;Spring
2019/10/02;13.575;October;2019;Spring
2019/10/02;10.488;October;2019;Spring
2019/10/02;9.928;October;2019;Spring
2019/10/02;11.940;October;2019;Spring
2019/10/02;13.833;October;2019;Spring
2019/10/02;37.801;October;2019;Spring
2019/10/02;37.634;October;2019;Spring
2019/10/02;27.766;October;2019;Spring
2019/10/02;38.076;October;2019;Spring
2019/10/02;37.286;October;2019;Spring
2019/10/02;48.817;October;2019;Spring
2019/10/02;43.777;October;2019;Spring
2019/10/02;27.717;October;2019;Spring
2019/10/02;34.070;October;2019;Spring
2019/10/02;27.248;October;2019;Spring
2019/10/02;22.035;October;2019;Spring
2019/10/03;10.149;October;2019;Spring
2019/10/03;8.769;October;2019;Spring
2019/10/03;8.261;October;2019;Spring
2019/10/03;9.424;October;2019;Spring
2019/10/03;10.962;October;2019;Spring
2019/10/03;11.197;October;2019;Spring
2019/10/03;22.657;October;2019;Spring
2019/10/03;16.903;October;2019;Spring
2019/10/03;75.229;October;2019;Spring
2019/10/03;51.315;October;2019;Spring
2019/10/03;51.980;October;2019;Spring
2019/10/03;34.719;October;2019;Spring
2019/10/03;20.101;October;2019;Spring
2019/10/03;26.736;October;2019;Spring
2019/10/03;20.695;October;2019;Spring
2019/10/03;29.648;October;2019;Spring
2019/10/03;42.309;October;2019;Spring
2019/10/03;49.826;October;2019;Spring
2019/10/03;83.280;October;2019;Spring
2019/10/03;111.393;October;2019;Spring
2019/10/03;105.785;October;2019;Spring
2019/10/03;71.324;October;2019;Spring
2019/10/03;42.913;October;2019;Spring
2019/10/03;47.487;October;2019;Spring
2019/10/04;15.254;October;2019;Spring
2019/10/04;10.825;October;2019;Spring
2019/10/04;12.883;October;2019;Spring
2019/10/04;10.140;October;2019;Spring
2019/10/04;11.327;October;2019;Spring
2019/10/04;13.395;October;2019;Spring
2019/10/04;31.406;October;2019;Spring
2019/10/04;33.159;October;2019;Spring
2019/10/04;39.119;October;2019;Spring
2019/10/04;18.968;October;2019;Spring
2019/10/04;11.564;October;2019;Spring
2019/10/04;13.605;October;2019;Spring
2019/10/04;9.956;October;2019;Spring
2019/10/04;14.899;October;2019;Spring
2019/10/04;9.331;October;2019;Spring
2019/10/04;29.107;October;2019;Spring
2019/10/04;11.881;October;2019;Spring
